word,category,genre,number,syllables,tonic
intonsa,adjetivo,femenino,singular,in ton sa,2
intonsos,adjetivo,masculino,plural,in ton sos,2
intonsas,adjetivo,femenino,plural,in ton sas,2
intracelular,adjetivo,neutro,singular,in tra ce lu lar,5
intracelulares,adjetivo,neutro,plural,in tra ce lu la res,5
intramuscular,adjetivo,neutro,singular,in tra mus cu lar,5
intramusculares,adjetivo,neutro,plural,in tra mus cu la res,5
intraocular,adjetivo,neutro,singular,in tra o cu lar,5
intraoculares,adjetivo,neutro,plural,in tra o cu la res,5
intrasmisible,adjetivo,neutro,singular,in tras mi si ble,4
intrasmisibles,adjetivo,neutro,plural,in tras mi si bles,4
intrauterino,adjetivo,masculino,singular,in trau te ri no,4
intrauterina,adjetivo,femenino,singular,in trau te ri na,4
intrauterinos,adjetivo,masculino,plural,in trau te ri nos,4
intrauterinas,adjetivo,femenino,plural,in trau te ri nas,4
intravenoso,adjetivo,masculino,singular,in tra ve no so,4
intravenosa,adjetivo,femenino,singular,in tra ve no sa,4
intravenosos,adjetivo,masculino,plural,in tra ve no sos,4
intravenosas,adjetivo,femenino,plural,in tra ve no sas,4
intrépido,adjetivo,masculino,singular,in tré pi do,2
intrépida,adjetivo,femenino,singular,in tré pi da,2
intrépidos,adjetivo,masculino,plural,in tré pi dos,2
intrépidas,adjetivo,femenino,plural,in tré pi das,2
intrigante,adjetivo,neutro,singular,in tri gan te,3
intrigantes,adjetivo,neutro,plural,in tri gan tes,3
intrincado,adjetivo,masculino,singular,in trin ca do,3
intrincada,adjetivo,femenino,singular,in trin ca da,3
intrincados,adjetivo,masculino,plural,in trin ca dos,3
intrincadas,adjetivo,femenino,plural,in trin ca das,3
intrínseco,adjetivo,masculino,singular,in trín se co,2
intrínseca,adjetivo,femenino,singular,in trín se ca,2
intrínsecos,adjetivo,masculino,plural,in trín se cos,2
intrínsecas,adjetivo,femenino,plural,in trín se cas,2
introductor,adjetivo,masculino,singular,in tro duc tor,4
introductora,adjetivo,femenino,singular,in tro duc to ra,4
introductores,adjetivo,masculino,plural,in tro duc to res,4
introductoras,adjetivo,femenino,plural,in tro duc to ras,4
introductorio,adjetivo,masculino,singular,in tro duc to rio,4
introductoria,adjetivo,femenino,singular,in tro duc to ria,4
introductorios,adjetivo,masculino,plural,in tro duc to rios,4
introductorias,adjetivo,femenino,plural,in tro duc to rias,4
introspectivo,adjetivo,masculino,singular,in tros pec ti vo,4
introspectiva,adjetivo,femenino,singular,in tros pec ti va,4
introspectivos,adjetivo,masculino,plural,in tros pec ti vos,4
introspectivas,adjetivo,femenino,plural,in tros pec ti vas,4
introverso,adjetivo,masculino,singular,in tro ver so,3
introversa,adjetivo,femenino,singular,in tro ver sa,3
introversos,adjetivo,masculino,plural,in tro ver sos,3
introversas,adjetivo,femenino,plural,in tro ver sas,3
introvertido,adjetivo,masculino,singular,in tro ver ti do,4
introvertida,adjetivo,femenino,singular,in tro ver ti da,4
introvertidos,adjetivo,masculino,plural,in tro ver ti dos,4
introvertidas,adjetivo,femenino,plural,in tro ver ti das,4
intruso,adjetivo,masculino,singular,in tru so,2
intrusa,adjetivo,femenino,singular,in tru sa,2
intrusos,adjetivo,masculino,plural,in tru sos,2
intrusas,adjetivo,femenino,plural,in tru sas,2
intumescente,adjetivo,neutro,singular,in tu mes cen te,4
intumescentes,adjetivo,neutro,plural,in tu mes cen tes,4
inusitado,adjetivo,masculino,singular,i nu si ta do,4
inusitada,adjetivo,femenino,singular,i nu si ta da,4
inusitados,adjetivo,masculino,plural,i nu si ta dos,4
inusitadas,adjetivo,femenino,plural,i nu si ta das,4
inutilizable,adjetivo,neutro,singular,i nu ti li za ble,5
inutilizables,adjetivo,neutro,plural,i nu ti li za bles,5
inutilizado,adjetivo,masculino,singular,i nu ti li za do,5
inutilizada,adjetivo,femenino,singular,i nu ti li za da,5
inutilizados,adjetivo,masculino,plural,i nu ti li za dos,5
inutilizadas,adjetivo,femenino,plural,i nu ti li za das,5
invaluable,adjetivo,neutro,singular,in va lua ble,3
invaluables,adjetivo,neutro,plural,in va lua bles,3
invasivo,adjetivo,masculino,singular,in va si vo,3
invasiva,adjetivo,femenino,singular,in va si va,3
invasivos,adjetivo,masculino,plural,in va si vos,3
invasivas,adjetivo,femenino,plural,in va si vas,3
invasor,adjetivo,masculino,singular,in va sor,3
invasora,adjetivo,femenino,singular,in va so ra,3
invasores,adjetivo,masculino,plural,in va so res,3
invasoras,adjetivo,femenino,plural,in va so ras,3
inventivo,adjetivo,masculino,singular,in ven ti vo,3
inventiva,adjetivo,femenino,singular,in ven ti va,3
inventivos,adjetivo,masculino,plural,in ven ti vos,3
inventivas,adjetivo,femenino,plural,in ven ti vas,3
invernizo,adjetivo,masculino,singular,in ver ni zo,3
inverniza,adjetivo,femenino,singular,in ver ni za,3
invernizos,adjetivo,masculino,plural,in ver ni zos,3
invernizas,adjetivo,femenino,plural,in ver ni zas,3
inversionista,adjetivo,neutro,singular,in ver sio nis ta,4
inversionistas,adjetivo,neutro,plural,in ver sio nis tas,4
inverso,adjetivo,masculino,singular,in ver so,2
inversa,adjetivo,femenino,singular,in ver sa,2
inversos,adjetivo,masculino,plural,in ver sos,2
inversas,adjetivo,femenino,plural,in ver sas,2
inversor,adjetivo,masculino,singular,in ver sor,3
inversora,adjetivo,femenino,singular,in ver so ra,3
inversores,adjetivo,masculino,plural,in ver so res,3
inversoras,adjetivo,femenino,plural,in ver so ras,3
investigador,adjetivo,masculino,singular,in ves ti ga dor,5
investigadora,adjetivo,femenino,singular,in ves ti ga do ra,5
investigadores,adjetivo,masculino,plural,in ves ti ga do res,5
investigadoras,adjetivo,femenino,plural,in ves ti ga do ras,5
inveterado,adjetivo,masculino,singular,in ve te ra do,4
inveterada,adjetivo,femenino,singular,in ve te ra da,4
inveterados,adjetivo,masculino,plural,in ve te ra dos,4
inveteradas,adjetivo,femenino,plural,in ve te ra das,4
invicto,adjetivo,masculino,singular,in vic to,2
invicta,adjetivo,femenino,singular,in vic ta,2
invictos,adjetivo,masculino,plural,in vic tos,2
invictas,adjetivo,femenino,plural,in vic tas,2
inviolable,adjetivo,neutro,singular,in vio la ble,3
inviolables,adjetivo,neutro,plural,in vio la bles,3
invito,adjetivo,masculino,singular,in vi to,2
invita,adjetivo,femenino,singular,in vi ta,2
invitos,adjetivo,masculino,plural,in vi tos,2
invitas,adjetivo,femenino,plural,in vi tas,2
invocador,adjetivo,masculino,singular,in vo ca dor,4
invocadora,adjetivo,femenino,singular,in vo ca do ra,4
invocadores,adjetivo,masculino,plural,in vo ca do res,4
invocadoras,adjetivo,femenino,plural,in vo ca do ras,4
invocatorio,adjetivo,masculino,singular,in vo ca to rio,4
invocatoria,adjetivo,femenino,singular,in vo ca to ria,4
invocatorios,adjetivo,masculino,plural,in vo ca to rios,4
invocatorias,adjetivo,femenino,plural,in vo ca to rias,4
involucionista,adjetivo,neutro,singular,in vo lu cio nis ta,5
involucionistas,adjetivo,neutro,plural,in vo lu cio nis tas,5
inyectivo,adjetivo,masculino,singular,i nyec ti vo,3
inyectiva,adjetivo,femenino,singular,i nyec ti va,3
inyectivos,adjetivo,masculino,plural,i nyec ti vos,3
inyectivas,adjetivo,femenino,plural,i nyec ti vas,3
iónico,adjetivo,masculino,singular,ió ni co,1
iónica,adjetivo,femenino,singular,ió ni ca,1
iónicos,adjetivo,masculino,plural,ió ni cos,1
iónicas,adjetivo,femenino,plural,ió ni cas,1
iracundo,adjetivo,masculino,singular,i ra cun do,3
iracunda,adjetivo,femenino,singular,i ra cun da,3
iracundos,adjetivo,masculino,plural,i ra cun dos,3
iracundas,adjetivo,femenino,plural,i ra cun das,3
iraní,adjetivo,neutro,singular,i ra ní,3
iranís,adjetivo,neutro,plural,i ra nís,3
iranio,adjetivo,masculino,singular,i ra nio,2
irania,adjetivo,femenino,singular,i ra nia,2
iranios,adjetivo,masculino,plural,i ra nios,2
iranias,adjetivo,femenino,plural,i ra nias,2
iraquí,adjetivo,neutro,singular,i ra quí,3
iraquís,adjetivo,neutro,plural,i ra quís,3
irascible,adjetivo,neutro,singular,i ras ci ble,3
irascibles,adjetivo,neutro,plural,i ras ci bles,3
irídeo,adjetivo,masculino,singular,i rí de o,2
irídea,adjetivo,femenino,singular,i rí de a,2
irídeos,adjetivo,masculino,plural,i rí de os,2
irídeas,adjetivo,femenino,plural,i rí de as,2
iridiscente,adjetivo,neutro,singular,i ri dis cen te,4
iridiscentes,adjetivo,neutro,plural,i ri dis cen tes,4
irisado,adjetivo,masculino,singular,i ri sa do,3
irisada,adjetivo,femenino,singular,i ri sa da,3
irisados,adjetivo,masculino,plural,i ri sa dos,3
irisadas,adjetivo,femenino,plural,i ri sa das,3
irlandés,adjetivo,masculino,singular,ir lan dés,3
irlandesa,adjetivo,femenino,singular,ir lan de sa,3
irlandeses,adjetivo,masculino,plural,ir lan de ses,3
irlandesas,adjetivo,femenino,plural,ir lan de sas,3
irónico,adjetivo,masculino,singular,i ró ni co,2
irónica,adjetivo,femenino,singular,i ró ni ca,2
irónicos,adjetivo,masculino,plural,i ró ni cos,2
irónicas,adjetivo,femenino,plural,i ró ni cas,2
iroqués,adjetivo,masculino,singular,i ro qués,3
iroquesa,adjetivo,femenino,singular,i ro que sa,3
iroqueses,adjetivo,masculino,plural,i ro que ses,3
iroquesas,adjetivo,femenino,plural,i ro que sas,3
irracionable,adjetivo,neutro,singular,i rra cio na ble,4
irracionables,adjetivo,neutro,plural,i rra cio na bles,4
irreconciliable,adjetivo,neutro,singular,i rre con ci lia ble,5
irreconciliables,adjetivo,neutro,plural,i rre con ci lia bles,5
irredento,adjetivo,masculino,singular,i rre den to,3
irredenta,adjetivo,femenino,singular,i rre den ta,3
irredentos,adjetivo,masculino,plural,i rre den tos,3
irredentas,adjetivo,femenino,plural,i rre den tas,3
irreglamentable,adjetivo,neutro,singular,i rre gla men ta ble,5
irreglamentables,adjetivo,neutro,plural,i rre gla men ta bles,5
irremunerado,adjetivo,masculino,singular,i rre mu ne ra do,5
irremunerada,adjetivo,femenino,singular,i rre mu ne ra da,5
irremunerados,adjetivo,masculino,plural,i rre mu ne ra dos,5
irremuneradas,adjetivo,femenino,plural,i rre mu ne ra das,5
irrepetible,adjetivo,neutro,singular,i rre pe ti ble,4
irrepetibles,adjetivo,neutro,plural,i rre pe ti bles,4
irreprimible,adjetivo,neutro,singular,i rre pri mi ble,4
irreprimibles,adjetivo,neutro,plural,i rre pri mi bles,4
irrisorio,adjetivo,masculino,singular,i rri so rio,3
irrisoria,adjetivo,femenino,singular,i rri so ria,3
irrisorios,adjetivo,masculino,plural,i rri so rios,3
irrisorias,adjetivo,femenino,plural,i rri so rias,3
irritador,adjetivo,masculino,singular,i rri ta dor,4
irritadora,adjetivo,femenino,singular,i rri ta do ra,4
irritadores,adjetivo,masculino,plural,i rri ta do res,4
irritadoras,adjetivo,femenino,plural,i rri ta do ras,4
irritante,adjetivo,neutro,singular,i rri tan te,3
irritantes,adjetivo,neutro,plural,i rri tan tes,3
írrito,adjetivo,masculino,singular,í rri to,1
írrita,adjetivo,femenino,singular,í rri ta,1
írritos,adjetivo,masculino,plural,í rri tos,1
írritas,adjetivo,femenino,plural,í rri tas,1
isabelino,adjetivo,masculino,singular,i sa be li no,4
isabelina,adjetivo,femenino,singular,i sa be li na,4
isabelinos,adjetivo,masculino,plural,i sa be li nos,4
isabelinas,adjetivo,femenino,plural,i sa be li nas,4
isabelo,adjetivo,masculino,singular,i sa be lo,3
isabela,adjetivo,femenino,singular,i sa be la,3
isabelos,adjetivo,masculino,plural,i sa be los,3
isabelas,adjetivo,femenino,plural,i sa be las,3
isidoriano,adjetivo,masculino,singular,i si do ria no,4
isidoriana,adjetivo,femenino,singular,i si do ria na,4
isidorianos,adjetivo,masculino,plural,i si do ria nos,4
isidorianas,adjetivo,femenino,plural,i si do ria nas,4
islámico,adjetivo,masculino,singular,is lá mi co,2
islámica,adjetivo,femenino,singular,is lá mi ca,2
islámicos,adjetivo,masculino,plural,is lá mi cos,2
islámicas,adjetivo,femenino,plural,is lá mi cas,2
islamita,adjetivo,neutro,singular,is la mi ta,3
islamitas,adjetivo,neutro,plural,is la mi tas,3
islandés,adjetivo,masculino,singular,is lan dés,3
islandesa,adjetivo,femenino,singular,is lan de sa,3
islandeses,adjetivo,masculino,plural,is lan de ses,3
islandesas,adjetivo,femenino,plural,is lan de sas,3
islándico,adjetivo,masculino,singular,is lán di co,2
islándica,adjetivo,femenino,singular,is lán di ca,2
islándicos,adjetivo,masculino,plural,is lán di cos,2
islándicas,adjetivo,femenino,plural,is lán di cas,2
isleño,adjetivo,masculino,singular,is le ño,2
isleña,adjetivo,femenino,singular,is le ña,2
isleños,adjetivo,masculino,plural,is le ños,2
isleñas,adjetivo,femenino,plural,is le ñas,2
isobárico,adjetivo,masculino,singular,i so bá ri co,3
isobárica,adjetivo,femenino,singular,i so bá ri ca,3
isobáricos,adjetivo,masculino,plural,i so bá ri cos,3
isobáricas,adjetivo,femenino,plural,i so bá ri cas,3
isobaro,adjetivo,masculino,singular,i so ba ro,3
isobara,adjetivo,femenino,singular,i so ba ra,3
isobaros,adjetivo,masculino,plural,i so ba ros,3
isobaras,adjetivo,femenino,plural,i so ba ras,3
isócrono,adjetivo,masculino,singular,i só cro no,2
isócrona,adjetivo,femenino,singular,i só cro na,2
isócronos,adjetivo,masculino,plural,i só cro nos,2
isócronas,adjetivo,femenino,plural,i só cro nas,2
isómero,adjetivo,masculino,singular,i só me ro,2
isómera,adjetivo,femenino,singular,i só me ra,2
isómeros,adjetivo,masculino,plural,i só me ros,2
isómeras,adjetivo,femenino,plural,i só me ras,2
isomorfo,adjetivo,masculino,singular,i so mor fo,3
isomorfa,adjetivo,femenino,singular,i so mor fa,3
isomorfos,adjetivo,masculino,plural,i so mor fos,3
isomorfas,adjetivo,femenino,plural,i so mor fas,3
isópodo,adjetivo,neutro,singular,i só po do,2
isópodos,adjetivo,neutro,plural,i só po dos,2
isotérmico,adjetivo,masculino,singular,i so tér mi co,3
isotérmica,adjetivo,femenino,singular,i so tér mi ca,3
isotérmicos,adjetivo,masculino,plural,i so tér mi cos,3
isotérmicas,adjetivo,femenino,plural,i so tér mi cas,3
isotermo,adjetivo,masculino,singular,i so ter mo,3
isoterma,adjetivo,femenino,singular,i so ter ma,3
isotermos,adjetivo,masculino,plural,i so ter mos,3
isotermas,adjetivo,femenino,plural,i so ter mas,3
isotónico,adjetivo,masculino,singular,i so tó ni co,3
isotónica,adjetivo,femenino,singular,i so tó ni ca,3
isotónicos,adjetivo,masculino,plural,i so tó ni cos,3
isotónicas,adjetivo,femenino,plural,i so tó ni cas,3
isótropo,adjetivo,masculino,singular,i só tro po,2
isótropa,adjetivo,femenino,singular,i só tro pa,2
isótropos,adjetivo,masculino,plural,i só tro pos,2
isótropas,adjetivo,femenino,plural,i só tro pas,2
isquiático,adjetivo,masculino,singular,is quiá ti co,2
isquiática,adjetivo,femenino,singular,is quiá ti ca,2
isquiáticos,adjetivo,masculino,plural,is quiá ti cos,2
isquiáticas,adjetivo,femenino,plural,is quiá ti cas,2
israelí,adjetivo,neutro,singular,is ra e lí,4
israelís,adjetivo,neutro,plural,is ra e lís,4
israelita,adjetivo,neutro,singular,is ra e li ta,4
israelitas,adjetivo,neutro,plural,is ra e li tas,4
italianófilo,adjetivo,masculino,singular,i ta lia nó fi lo,4
italianófila,adjetivo,femenino,singular,i ta lia nó fi la,4
italianófilos,adjetivo,masculino,plural,i ta lia nó fi los,4
italianófilas,adjetivo,femenino,plural,i ta lia nó fi las,4
italiano,adjetivo,masculino,singular,i ta lia no,3
italiana,adjetivo,femenino,singular,i ta lia na,3
italianos,adjetivo,masculino,plural,i ta lia nos,3
italianas,adjetivo,femenino,plural,i ta lia nas,3
itálica,adjetivo,neutro,singular,i tá li ca,2
itálicas,adjetivo,neutro,plural,i tá li cas,2
italicense,adjetivo,neutro,singular,i ta li cen se,4
italicenses,adjetivo,neutro,plural,i ta li cen ses,4
italorrománico,adjetivo,masculino,singular,i ta lo rro má ni co,5
italorrománica,adjetivo,femenino,singular,i ta lo rro má ni ca,5
italorrománicos,adjetivo,masculino,plural,i ta lo rro má ni cos,5
italorrománicas,adjetivo,femenino,plural,i ta lo rro má ni cas,5
iterativa,adjetivo,neutro,singular,i te ra ti va,4
iterativo,adjetivo,masculino,singular,i te ra ti vo,4
iterativa,adjetivo,femenino,singular,i te ra ti va,4
iterativos,adjetivo,masculino,plural,i te ra ti vos,4
iterativas,adjetivo,femenino,plural,i te ra ti vas,4
itinerante,adjetivo,neutro,singular,i ti ne ran te,4
itinerantes,adjetivo,neutro,plural,i ti ne ran tes,4
itinerario,adjetivo,masculino,singular,i ti ne ra rio,4
itineraria,adjetivo,femenino,singular,i ti ne ra ria,4
itinerarios,adjetivo,masculino,plural,i ti ne ra rios,4
itinerarias,adjetivo,femenino,plural,i ti ne ra rias,4
izquierdista,adjetivo,neutro,singular,iz quier dis ta,3
izquierdistas,adjetivo,neutro,plural,iz quier dis tas,3
izquierdo,adjetivo,masculino,singular,iz quier do,2
izquierda,adjetivo,femenino,singular,iz quier da,2
izquierdos,adjetivo,masculino,plural,iz quier dos,2
izquierdas,adjetivo,femenino,plural,iz quier das,2
jabato,adjetivo,masculino,singular,ja ba to,2
jabata,adjetivo,femenino,singular,ja ba ta,2
jabatos,adjetivo,masculino,plural,ja ba tos,2
jabatas,adjetivo,femenino,plural,ja ba tas,2
jabí,adjetivo,neutro,singular,ja bí,2
jabís,adjetivo,neutro,plural,ja bís,2
jabonador,adjetivo,masculino,singular,ja bo na dor,4
jabonadora,adjetivo,femenino,singular,ja bo na do ra,4
jabonadores,adjetivo,masculino,plural,ja bo na do res,4
jabonadoras,adjetivo,femenino,plural,ja bo na do ras,4
jabonero,adjetivo,masculino,singular,ja bo ne ro,3
jabonera,adjetivo,femenino,singular,ja bo ne ra,3
jaboneros,adjetivo,masculino,plural,ja bo ne ros,3
jaboneras,adjetivo,femenino,plural,ja bo ne ras,3
jabonoso,adjetivo,masculino,singular,ja bo no so,3
jabonosa,adjetivo,femenino,singular,ja bo no sa,3
jabonosos,adjetivo,masculino,plural,ja bo no sos,3
jabonosas,adjetivo,femenino,plural,ja bo no sas,3
jacarandino,adjetivo,masculino,singular,ja ca ran di no,4
jacarandina,adjetivo,femenino,singular,ja ca ran di na,4
jacarandinos,adjetivo,masculino,plural,ja ca ran di nos,4
jacarandinas,adjetivo,femenino,plural,ja ca ran di nas,4
jácara,adjetivo,neutro,singular,já ca ra,1
jácaras,adjetivo,neutro,plural,já ca ras,1
jacobeo,adjetivo,masculino,singular,ja co be o,3
jacobea,adjetivo,femenino,singular,ja co be a,3
jacobeos,adjetivo,masculino,plural,ja co be os,3
jacobeas,adjetivo,femenino,plural,ja co be as,3
jacobino,adjetivo,masculino,singular,ja co bi no,3
jacobina,adjetivo,femenino,singular,ja co bi na,3
